run,size,ratio,sampling_time_s,total_time_s
1,2000,1.034462994032087,78.3514961,79.3192647
2,2000,1.0029390788756132,79.5002675,81.3449672
3,2000,1.0081703764115462,71.45368,75.6154987
4,2000,1.0053710888637735,69.9400197,70.4002724
5,2000,1.0029134402261421,67.48461839999999,68.7295259
6,2000,1.0193674635884626,66.77768100000002,68.76755010000001
7,2000,1.0114536717435063,61.866690000000006,64.1832412
8,2000,1.0144937894601036,61.45672329999999,64.1134127
9,2000,1.0044612532992463,60.85819950000001,62.1269183
10,2000,1.0122543178900887,62.74202619999997,64.28402739999999
11,2000,1.0169101428591514,63.248205299999995,64.37557229999999
12,2000,1.0672437023121697,64.18623829999999,65.07132420000002
13,2000,1.0198675760277054,62.84341499999999,65.17449170000003
14,2000,1.0151914216925264,63.389131899999995,64.4535507
15,2000,1.0039316347404867,63.816334100000006,65.905505
16,2000,1.035829975559728,63.10173679999997,64.6490839
17,2000,1.0363508132342751,63.20091069999995,64.2508406
18,2000,1.0340748261749644,63.3253957,64.06731989999997
19,2000,1.0121781143267259,60.94946340000001,61.520782499999996
20,2000,1.0548017574347608,61.47066910000001,63.67224040000002
21,2000,1.0101838357608623,61.843136300000026,63.25637420000004
1,3000,1.0065442547032823,59.82068620000007,67.8600917
2,3000,1.0147261235776828,62.256961899999965,65.91901369999994
3,3000,1.0134056250084573,63.210856300000046,66.6909111
4,3000,1.0075213017555777,64.0756179,76.3602965
5,3000,1.0012254892907946,64.91716209999993,77.34686290000002
6,3000,1.0048061639582306,65.6803794000001,77.34897940000008
7,3000,1.0083724774499614,65.37533619999999,77.95495130000006
8,3000,1.0063813000572768,65.0399496,70.95983450000006
9,3000,1.0084527626505735,66.23291129999996,75.1967277
10,3000,1.011142936444258,71.31296550000002,79.65205620000006
11,3000,1.0054134205690866,75.59598649999998,84.09392560000003
12,3000,1.001018860233779,75.03923880000002,80.74915520000002
13,3000,1.0066609535633142,56.9784631,71.14458679999996
14,3000,1.0024295026822307,61.94038879999994,70.97561389999998
15,3000,1.0129326903350133,63.748947799999996,72.87466410000002
16,3000,1.0210982659383954,59.61513200000002,64.33633770000006
17,3000,1.01317929512452,62.351885100000004,73.07997489999991
18,3000,1.0084623915588,63.29144489999999,70.887877
19,3000,1.017849264023415,61.21313119999991,66.1646015
20,3000,1.007429944263003,62.67784259999996,69.99588770000003
21,3000,1.0014030736166477,63.1390811,72.70844120000004
1,4000,1.014492687384429,62.32474049999996,68.72309159999986
2,4000,1.003192352546802,62.06441869999992,74.42397059999996
3,4000,1.0159245990488224,64.04034159999992,71.35675079999987
4,4000,1.0084535626870768,62.2898859999998,67.94618679999985
5,4000,1.0161799459524976,62.3107665,76.86054209999998
6,4000,1.0226982003332492,63.427093900000045,73.30157469999995
7,4000,1.013459727344528,61.93130210000004,72.66332439999996
