run,size,ratio,sampling_time_s,total_time_s
1,500,74.3341757857919,94.64592456817627,166.81134732812643
2,500,12.252098930261852,91.75161351636052,111.77971002459526
3,500,4751.94381677488,89.4381340816617,90.82380781322718
4,500,35.16324038013173,95.94921427220106,162.24860008060932
5,500,61.55756858286831,98.87730248272419,133.84075308218598
6,500,170.39960738418162,71.40999718010426,137.9104994572699
7,500,9.224245881486738,95.13904988020658,158.38462094962597
8,500,1323.470339279677,75.14388988167048,76.1621565669775
9,500,8.097189393356333,90.15172481536865,99.83831983059645
10,500,22.142556477658992,81.19161104783416,87.68322898074985
11,500,73.7685411812791,91.69697003811598,135.40106039866805
12,500,245.88861684130597,76.84504530578852,78.71186298504472
13,500,482.33868801276185,80.54108555987477,144.76589804515243
14,500,661.9657623806414,88.06847168877721,148.21129719913006
15,500,16.148528544527093,91.17428327724338,159.00626284629107
16,500,114.25817525159263,89.87094329670072,139.22702822089195
17,500,5.909197850858725,99.48803347349167,106.12308580428362
18,500,17.604156349312724,94.53654246777296,100.15971700847149
19,500,19.044608238417762,91.6612981557846,99.69849782064557
20,500,19.69040160724088,91.6136659309268,129.62458192929626
21,500,101.28354816937998,85.15757980570197,87.4045379795134
1,1000,1.7289844017934977,86.51534815132618,91.82685273885727
2,1000,1.3919300513306843,91.56821972504258,110.17447905242443
3,1000,1.7088329379495497,96.08879407122731,99.00305439531803
4,1000,1.8292945523745465,91.42448549345136,104.38549560308456
5,1000,1.590654838520778,87.46229366585612,98.78048077598214
6,1000,1.91008566509358,75.16634190827608,152.27058671414852
7,1000,1.7496181505806976,89.13499486073852,112.2447253242135
8,1000,1.6091382774282925,79.5772913210094,106.76120476797223
9,1000,1.6923954263921854,85.26789380982518,98.29231422021985
10,1000,2.0432592860275602,80.76464219018817,94.0238488689065
11,1000,12.55615363911837,90.72280602529645,112.86705742403865
12,1000,1.4150281441426138,93.60904401540756,98.2077807225287
13,1000,1.7112669717513205,88.34406619891524,96.46890646219254
14,1000,1.5474771760355426,84.78851409628987,91.05960339307785
15,1000,2.976561408494524,93.01336435601115,190.3323872424662
16,1000,1.9331631658109736,90.98531142249703,168.17477085068822
17,1000,2.6731439874339804,97.47980674728751,130.08783877640963
18,1000,32.5010071692208,92.89264075830579,195.74140132963657
19,1000,1.4784431400358855,90.03026906773448,96.594477660954
20,1000,2.6588806596957393,90.28124294430017,193.48295163363218
21,1000,1.6250514516719354,90.45252938941121,94.97578961402178
1,1500,1.5764462727064825,92.98918560147285,101.34433839842677
2,1500,1.3500978251127178,91.76311799138784,98.68173513188958
3,1500,1.2563128888319284,89.83091688901186,92.32127227634192
